"longitude","latitude","presencia"
-7.964,40.9924,1
-9.2274,38.9738,1
-8.7113,41.9125,1
-8.0913,40.9943,1
-7.8894,41.1953,1
-8.1198,41.0372,1
-7.8747,41.7783,1
-8.0671,41.4841,1
-28.2638,38.4624,1
-7.1641,40.3045,1
-7.8503,40.9903,1
-8.8092,40.324,1
-7.8336,40.1718,1
-7.3813,40.8566,1
-7.6897,41.5467,1
-7.9197,40.187,1
-7.2906,40.4909,1
-9.3097,39.0467,1
-7.9897,39.7553,1
-8.4022,39.8729,1
-7.7945,40.1291,1
-7.8975,41.315,1
-9.1181,38.8903,1
-7.8813,41.0693,1
-8.2754,40.0461,1
-8.2523,40.0537,1
-8.8613,37.0988,1
-8.8723,37.0964,1
-8.0548,41.6443,1
-8.0674,41.4083,1
-8.8423,41.4313,1
28.8558,45.0251,1
28.9607,45.0451,1
28.5653,44.5903,1
54.2483,54.5767,1
48.5851,54.2742,1
20.3501,54.9339,1
25.9977,-32.875,1
27.9631,-32.5912,1
25.6028,-33.676,1
25.9242,-32.742,1
18.2586,-33.3173,1
19.3727,-34.227,1
26.4407,-31.4802,1
19.0225,-33.2665,1
25.6029,-33.6763,1
18.3987,-33.093,1
24.8435,-33.9962,1
22.9201,-27.602,1
19.5233,-30.4642,1
18.5638,-31.8394,1
19.5891,-30.4037,1
23.9137,-30.7259,1
24.26,-30.5411,1
25.0224,-31.1759,1
24.7105,-34.136,1
18.0914,-31.5128,1
24.5057,-34.0731,1
25.2422,-33.963,1
26.4642,-33.3238,1
18.0061,-32.834,1
128.7369,37.7244,1
126.1661,33.3416,1
126.191,33.369,1
126.7374,33.3924,1
126.8213,33.3952,1
128.4965,38.0208,1
126.8348,33.4397,1
129.0018,37.3437,1
128.2698,37.4395,1
129.2363,36.5692,1
126.8349,33.4397,1
129.4141,36.4149,1
-1.9224,41.8559,1
-2.3319,41.4206,1
-1.7166,41.5406,1
-4.3083,42.9362,1
-6.9054,42.0357,1
-2.1697,41.7389,1
-0.75,39.85,1
-6.3204,42.6469,1
-3.8599,41.0845,1
-1.214,38.4545,1
-5.9167,40.3167,1
-1.2167,38.9667,1
-3.3144,41.3268,1
-3.5904,42.6487,1
-3.7632,42.4098,1
-1.9839,41.779,1
-0.0558,39.877,1
-6.9054,42.0357,1
-3.5781,38.8299,1
-0.8133,38.6739,1
-4.1676,42.7744,1
-5.6069,36.0139,1
-4.4669,40.6336,1
-3.6892,41.6704,1
0.7167,40.8667,1
1.2333,41.4833,1
-1.0167,38.15,1
-5.2858,36.4469,1
-5.6229,40.6325,1
-0.652,38.9503,1
0.25,41.0333,1
-1.2167,38.9667,1
-1.6331,42.737,1
-4.2939,42.1933,1
-2.1649,42.2142,1
-1.1172,41.5801,1
-6.9054,42.0357,1
-2.1667,39.5,1
-2.231,42.0286,1
-8.4333,42.4,1
-8.0572,43.6604,1
-7.958,43.6907,1
-9.0891,42.8233,1
-1.2534,41.918,1
-6.9054,42.0357,1
-7.4925,37.5251,1
-8.0167,43.3333,1
-1.5327,41.8341,1
-1.8,39.6,1
-1.2667,39.9,1
-2.5405,38.9505,1
-2.2822,41.9461,1
-1.2167,39.8667,1
-2.1667,39.5,1
-1.7202,38.9209,1
-6.9054,42.0357,1
-2.1434,41.0337,1
-6.1361,36.6865,1
-2.2017,39.4085,1
-4.7803,41.9161,1
-1.2167,39.8667,1
-8.8105,43.3228,1
-7.6833,43.3,1
-9.0891,42.8233,1
-2.3283,41.992,1
-5.931,41.6698,1
-1.7226,42.7485,1
-1.1172,41.5801,1
-6.4684,42.5794,1
-2.9543,36.7702,1
-0.9599,41.3424,1
-4.4048,40.1669,1
-0.9599,41.3424,1
-3.8525,39.234,1
-1.4603,38.8346,1
-1.1172,41.5801,1
-2.15,39.2167,1
-6.5194,41.1748,1
-3.369,39.9856,1
-1.2744,41.6336,1
-0.2625,40.5327,1
-5.9272,36.4569,1
-1.325,38.4792,1
-1.2744,41.6336,1
-1.325,38.4792,1
-1.4598,41.8325,1
-2.1627,41.9009,1
-2.2048,41.0475,1
-2.2048,41.0475,1
-2.2048,41.0475,1
-1.8,39.6,1
-6.2667,38.0833,1
-1.085,41.4663,1
-0.2625,40.5327,1
-1.1172,41.5801,1
-0.8494,41.6544,1
-7.7498,42.4171,1
-0.5814,42.0425,1
-7.9146,43.3126,1
-8.4333,42.4,1
-0.9149,40.7081,1
-6.6215,43.2731,1
-8.8728,43.2004,1
-2.4333,37.3461,1
-6.3303,42.0228,1
-4.4115,40.594,1
-1.7932,42.3897,1
-1.3123,38.8795,1
-1.4518,38.9722,1
-1.2167,38.9667,1
-5.6069,36.0139,1
-7.4833,43.3667,1
-7.4833,43.3667,1
-8.7833,43.2674,1
-9.0053,42.7248,1
-1.5568,38.9579,1
-5.6069,36.0139,1
-0.9103,42.0482,1
-7.95,42.6333,1
-8.3667,42.2167,1
-4.5002,40.7067,1
-6.1361,36.6865,1
-1.595,41.486,1
-5.0204,37.8107,1
-6.9054,42.0357,1
-6.2688,43.3081,1
-7.0854,42.9684,1
-1.75,39.2333,1
-1.6498,40.7767,1
-1.5964,40.8131,1
-4.0024,43.3828,1
-2.4938,40.8126,1
-2.4348,41.1722,1
-7.764,42.4168,1
-3.4383,42.5273,1
-2.2017,39.4085,1
-4.3624,41.8804,1
-2.5268,41.2513,1
-7.7712,42.6088,1
-1.4199,38.24,1
-8.7427,42.904,1
-8.3843,43.2384,1
-7.9333,43.5333,1
-7.9333,43.5333,1
0.5216,40.8125,1
-2.9502,37.1766,1
-2.9502,37.1766,1
-1.626,42.6525,1
-3.5179,36.7507,1
-4.4647,40.4532,1
-2.5741,41.0983,1
-2.5741,41.0983,1
-3.5781,38.8299,1
-2.0833,39.45,1
-5.4921,36.1848,1
-5.6461,37.4712,1
-2.6333,43.1,1
-0.4609,41.8675,1
-7.4833,43.3667,1
37.2174,-2.9997,1
40.4682,-0.2108,1
-0.9599,41.3424,1
-5.6069,36.0139,1
-2.5091,37.3449,1
-2.5091,37.3449,1
-4.3493,43.3598,1
-2.15,39.2167,1
-1.98,38.6492,1
-5.6069,36.0139,1
-1.7202,38.9209,1
-2.2017,39.4085,1
-3.937,42.0439,1
-0.8454,40.8127,1
-5.6069,36.0139,1
-2.2951,42.189,1
-4.3624,41.8804,1
-7.7238,43.4668,1
-2.3542,38.9497,1
-0.9601,41.5558,1
-5.2858,36.4469,1
-6.9054,42.0357,1
-2.4099,38.6722,1
-3.8542,39.1667,1
-4.0554,39.2741,1
-0.3404,40.6377,1
-7.8861,42.6661,1
-7.9383,42.7422,1
-8.1129,42.6609,1
-7.3833,42.25,1
-2.4807,39.0422,1
-2.3827,42.2051,1
-5.6234,43.1615,1
-2.2998,41.9503,1
-3.5904,42.6487,1
-9.0891,42.8233,1
-7.7712,42.6088,1
-9.0603,42.7762,1
-5.6069,36.0139,1
-7.3833,42.25,1
-7.3833,42.25,1
-9.1125,43.1653,1
-8.4667,42.4667,1
-1.6333,39.8667,1
-6.4145,43.3377,1
-0.9601,41.5558,1
-0.9962,41.5388,1
-1.1172,41.5801,1
-9.1133,43.0084,1
-2.18,42.1865,1
-2.4737,41.351,1
-2.475,41.3006,1
-5.7634,36.1949,1
-1.4882,41.8157,1
-1.4598,41.8325,1
-7.2937,43.2134,1
-7.3833,42.25,1
-7.4143,42.7815,1
-1.3288,39.1452,1
-1.1985,38.748,1
-1.0117,38.7564,1
-1.7166,41.5406,1
-6.2602,43.4118,1
-1.1167,42.45,1
-6.4145,43.3377,1
-6.8757,43.2155,1
-2.1697,41.7389,1
-3.6562,37.5302,1
-1.6172,40.7342,1
-3.5369,38.9147,1
-1.2151,42.4969,1
-0.5373,41.9778,1
-0.5373,41.9778,1
-1.7434,39.0688,1
-0.0989,40.6197,1
-0.8101,40.7947,1
-4.5005,42.0753,1
-5.8888,41.8347,1
1.4353,41.6377,1
-1.9095,40.5934,1
-2.9502,37.1766,1
-6.9054,42.0357,1
-3.5014,42.6654,1
-3.5014,42.6654,1
-7.6833,43.3,1
-1.3604,42.592,1
-6.4667,38.4,1
-6.4667,38.4,1
-0.65,40.0167,1
-0.6804,39.9894,1
-0.2577,40.4288,1
-0.7505,41.3032,1
-1.5327,41.8341,1
-1.5327,41.8341,1
-2.2017,39.4085,1
-4.8469,36.878,1
-0.95,39.8833,1
-0.25,39.9667,1
-8.9008,43.2433,1
-6.1361,36.6865,1
-4.05,37.3167,1
-2.5711,38.1144,1
-8.2465,42.696,1
-4.45,40.7167,1
-0.8197,38.6328,1
-3.6067,37.1882,1
-3.6067,37.1882,1
-1.2744,41.6336,1
-9.0891,42.8233,1
-1.5259,42.0325,1
-1.4199,41.9006,1
-5.6069,36.0139,1
-5.3868,36.539,1
-3.5179,36.7507,1
-2.5741,41.0983,1
-3.5781,38.8299,1
-1.2167,38.9667,1
-2.1887,41.7494,1
-2.0833,39.45,1
-1.8109,41.7175,1
-1.8882,41.7631,1
-2.6018,36.8773,1
-6.3,38.25,1
-5.9209,37.2829,1
-1.3067,42.653,1
-6.6833,43.5167,1
-6.8757,43.2155,1
-1.8,39.6,1
-2.2017,39.4085,1
-1.1577,41.5919,1
-7.2704,37.5076,1
-0.8197,38.6328,1
-1.1147,38.6137,1
-7.7246,42.0635,1
-7.7246,42.0635,1
-7.2488,37.6143,1
-2.1667,39.5,1
-2.3044,41.0991,1
-2.2467,39.4685,1
-2.2028,39.486,1
-1.325,38.4792,1
-5.6069,36.0139,1
-5.6069,36.0139,1
-1.0833,38.9667,1
-8.8444,42.773,1
-1.6045,42.0617,1
-1.8918,38.1893,1
-7.7238,43.4668,1
-2.6485,37.1061,1
-4.5163,40.706,1
-6.0586,37.3222,1
-0.9968,39.7493,1
-0.9968,39.7493,1
-7.4925,37.5251,1
-1.1777,41.8395,1
-5.7634,36.1949,1
-3.8187,37.6915,1
-1.3604,42.592,1
-7.1122,42.1795,1
-6.6596,42.1733,1
-7.2333,42.6833,1
-1.2744,41.6336,1
-0.9149,40.7081,1
-1.9839,41.779,1
-1.3768,38.2709,1
-2.7667,43.0167,1
-1.1147,38.6137,1
-1.6172,40.7342,1
-0.8197,38.6328,1
-5.6069,36.0139,1
-7.2704,37.5076,1
-5.8888,41.8347,1
-4.4136,40.7796,1
-1.4333,39.7167,1
-4.9874,41.761,1
-8.7667,42.9167,1
-7.5684,42.3826,1
-5.0253,41.6494,1
1.5914,41.6485,1
2.2828,42.1555,1
2.2667,42.3833,1
-1.7166,41.5406,1
-1.1147,38.6137,1
80.813,6.8432,1
81.1131,6.1461,1
79.7269,8.0128,1
79.7243,8.0074,1
79.7316,7.9764,1
79.7308,8.0055,1
79.7092,8.0897,1
79.7411,7.9544,1
79.719,8.049,1
80.32,9.5778,1
79.8083,8.0538,1
79.7758,7.9811,1
80.3367,9.5675,1
79.7939,8.0667,1
16.1473,63.423,1
12.8229,56.9162,1
13.9647,55.8846,1
17.1173,65.0959,1
12.7833,55.5167,1
15.9471,62.7212,1
18.25,57.1,1
18.3117,64.2307,1
17.63,65.9652,1
16.2667,56.35,1
121.4566,23.3167,1
121.3603,23.3979,1
121.3603,23.3979,1
120.4883,23.1363,1
120.7874,24.614,1
120.8124,24.4408,1
121.1911,24.7572,1
101.4514,15.1771,1
101.5579,14.8007,1
10.061,37.1946,1
10.9363,37.0419,1
27.6465,41.071,1
28.0744,39.7434,1
25.9721,39.8311,1
26.9403,38.7463,1
27.8989,39.2092,1
27.6896,40.489,1
36.6137,37.1741,1
27.6896,40.1824,1
-5.3102,56.1528,1
-2.9738,51.5559,1
-3.2015,58.4385,1
-4.5,58.0019,1
-3.4546,58.4489,1
-1.3779,53.3876,1
-4.1743,55.3116,1
-2.4901,55.9172,1
-2.4901,55.9172,1
-0.6089,52.2363,1
-4.6577,54.8021,1
-5.4774,55.9334,1
-4.3053,51.8555,1
-6.9996,54.9702,1
-7.0341,54.9626,1
-7.0946,54.5222,1
-7.1113,54.5128,1
-6.2578,55.0847,1
-2.4999,51.5723,1
-5.2194,56.2187,1
-3.8463,55.5093,1
-4.2537,55.72,1
-4.2521,55.7102,1
-4.8061,55.6439,1
-4.8061,55.6439,1
-4.7971,55.0688,1
-3.0481,56.5709,1
-2.6388,54.276,1
-6.4383,58.1766,1
-4.7746,54.9704,1
-4.7787,55.2265,1
-5.6602,55.5447,1
-2.6468,57.5814,1
-3.9842,55.624,1
-2.7027,51.5166,1
-2.6988,51.5029,1
-2.6739,51.5383,1
-2.6735,51.5115,1
-2.3791,56.8399,1
-3.4292,58.4205,1
-0.6672,53.6277,1
-3.677,58.5679,1
-6.2332,54.8795,1
-4.5165,54.8725,1
0.2384,53.3213,1
0.2384,53.3213,1
-4.1342,55.5783,1
-4.7879,54.8657,1
-2.0251,55.6373,1
-2.7156,58.9217,1
-3.2983,53.9915,1
-3.6891,50.9717,1
-4.9556,50.4703,1
-2.9502,58.0882,1
-2.8884,58.2528,1
-3.0263,55.0107,1
0.0799,51.5256,1
-5.2977,56.3823,1
-4.2482,57.7882,1
-4.329,57.8053,1
-5.5874,55.5732,1
-5.5874,55.5732,1
-4.9655,57.0956,1
-4.9655,57.0956,1
-6.4583,57.4298,1
-6.4583,57.4298,1
-4.4267,57.7055,1
-3.4754,57.4466,1
-7.4405,54.704,1
-7.4265,54.705,1
-4.1947,58.5356,1
-1.5572,55.2152,1
-4.5819,57.2191,1
-0.2178,52.9379,1
-3.2498,58.4488,1
-7.6054,54.6414,1
-7e-04,53.5099,1
-2.4322,55.7992,1
-3.7626,55.7622,1
-3.7626,55.7622,1
-3.7626,55.7622,1
-4.0321,55.1199,1
-1.7062,53.5433,1
-4.4413,51.9971,1
-4.238,51.9778,1
-4.09,55.7416,1
1.6644,52.707,1
1.0042,51.8631,1
-1.4906,55.1205,1
-1.3644,55.167,1
-1.4952,55.1254,1
0.0606,52.5351,1
-1.2793,52.1742,1
-3.4988,53.0175,1
-2.2999,57.5663,1
-2.7467,56.2594,1
-3.4434,58.2999,1
-1.9282,54.8478,1
-3.1336,55.7117,1
-3.1336,55.7117,1
-2.6518,57.6607,1
-2.639,57.6653,1
-6.7082,54.8112,1
0.821,51.7098,1
-4.0589,56.2698,1
-3.9576,52.5951,1
-4.1234,51.9606,1
-3.5031,53.109,1
-6.765,54.9806,1
-6.8692,54.8991,1
-2.2879,55.8666,1
-1.7607,54.7502,1
-2.3718,56.8147,1
-3.707,52.4147,1
-3.5656,52.3672,1
-2.6601,59.0973,1
-3.1849,53.4882,1
-3.27,53.48,1
-3.1492,59.1176,1
-3.1492,59.1176,1
-3.2039,58.3568,1
-3.7728,56.2091,1
-3.7689,56.2154,1
-3.7748,55.9121,1
-0.0337,52.5373,1
-1.2361,60.1648,1
-0.1135,53.7492,1
-0.6518,52.3616,1
-0.6565,52.3536,1
-0.6431,52.3608,1
-1.375,54.6652,1
-1.375,54.6652,1
-2.8992,57.4639,1
-2.8137,57.3153,1
-4.2119,55.6374,1
-8.093,54.4178,1
-3.8761,56.6277,1
-3.2715,58.4087,1
-3.0176,55.7648,1
-5.0306,50.3509,1
-5.9118,54.7313,1
-5.1875,50.1799,1
-3.6082,52.5494,1
-3.5792,52.5423,1
-3.5792,52.5423,1
-5.2945,56.339,1
-4.728,54.8591,1
-1.6336,53.0845,1
-5.0128,51.72,1
-2.4477,57.2828,1
-7.5872,54.6309,1
-4.2153,55.7971,1
-2.654,54.0698,1
-3.0854,58.4435,1
-3.7507,52.405,1
-1.0841,53.677,1
-3.6721,52.6579,1
-3.6743,52.6399,1
-1.9142,53.9624,1
-1.9142,53.9624,1
-0.5373,52.3076,1
-0.5366,52.3012,1
0.6908,52.8569,1
-7.7128,54.654,1
-4.9429,56.2881,1
-2.8661,57.3665,1
-3.2526,56.1177,1
-2.2906,56.9335,1
-7.3129,54.9679,1
-6.3958,55.1185,1
-3.5427,55.4416,1
-3.5479,55.5041,1
-5.5681,55.58,1
-2.15,53.7497,1
-2.15,53.7497,1
-4.3732,57.7696,1
-4.5467,50.6455,1
0.1149,52.603,1
0.0951,52.5972,1
-0.2877,52.2773,1
-6.3071,54.7661,1
-6.1778,54.7902,1
-6.2873,55.0436,1
-6.2797,55.0445,1
-4.3596,57.1901,1
-4.773,57.6687,1
-0.1952,52.2615,1
-5.4849,55.6807,1
-2.261,57.392,1
-3.069,55.1641,1
-5.0871,54.8685,1
-4.0685,56.0455,1
-4.0497,56.0543,1
-6.9791,54.6226,1
-7.7526,54.6399,1
-4.4881,50.9119,1
-7.0168,54.5502,1
-7.009,54.5516,1
-6.7719,54.7395,1
-7.0477,54.553,1
-6.9552,54.6145,1
-7.0494,54.5689,1
-1.0072,53.6823,1
-2.1117,53.6681,1
-2.1148,53.6705,1
0.1421,51.5022,1
-5.1559,56.039,1
-2.5075,55.883,1
-2.5293,55.8995,1
-2.5345,55.9264,1
-2.5455,55.9129,1
-7.5141,54.5778,1
-7.3167,54.9293,1
0.1508,51.5187,1
-1.0343,52.8065,1
-3.6506,55.1841,1
-3.9335,55.8539,1
-4.513,50.9299,1
-0.2257,52.7326,1
-4.7053,50.6378,1
-3.8666,50.7801,1
-2.341,57.4112,1
-4.9615,50.4659,1
-1.4131,52.9081,1
-4.4882,55.3043,1
-5.544,55.6293,1
-2.6157,57.5907,1
-2.786,53.8883,1
-3.1317,57.3509,1
-0.6343,51.9519,1
-2.2619,55.8979,1
-2.4007,56.9229,1
-3.232,56.6222,1
-3.779,55.9043,1
0.6135,53.1175,1
-2.6915,57.4511,1
-2.846,55.8065,1
-2.8423,55.7868,1
-2.8938,56.4836,1
-4.0977,55.6086,1
-4.2558,57.2515,1
-6.889,55.0687,1
-4.2597,50.8079,1
-4.5907,51.9112,1
1.1109,51.8092,1
-4.0955,56.0708,1
-3.0813,56.1737,1
-1.3427,52.8262,1
-4.4465,50.9173,1
-2.4175,57.6606,1
-2.6219,57.157,1
-2.3957,56.8364,1
0.6833,52.6567,1
-6.4322,57.4691,1
-2.9625,57.5057,1
-7.2136,54.8838,1
-6.1929,54.9326,1
-6.119,54.7389,1
-0.3304,53.7585,1
-6.943,54.5506,1
-2.0728,57.1462,1
-3.3339,55.1071,1
-3.3339,55.1071,1
-3.4443,56.054,1
-3.4466,56.0564,1
-4.6315,57.5329,1
-3.5204,54.5788,1
-2.688,55.8313,1
-2.8719,54.0379,1
-0.1141,53.6775,1
-3.1814,54.1839,1
-4.103,57.3339,1
0.069,53.4233,1
-2.4178,55.9148,1
-3.4947,51.611,1
-3.496,51.6065,1
-3.6287,51.683,1
-3.514,54.6871,1
-3.0973,58.8412,1
0.1504,51.5287,1
-3.5259,58.5927,1
-3.5259,58.5927,1
-5.1414,50.3039,1
-5.1374,50.2889,1
-0.2307,54.0479,1
-5.4706,55.777,1
-0.1043,52.6635,1
-2.7689,53.3006,1
-4.1027,51.1569,1
-3.1476,54.2091,1
-3.1042,51.5067,1
-2.424,57.5936,1
-3.9754,55.5396,1
2.04,51.88,1
-2.9822,59.2766,1
-4.2715,50.9187,1
-4.8851,50.3069,1
-3.2841,52.4131,1
-6.5649,55.0018,1
-2.613,57.6223,1
0.166,53.3626,1
0.1068,52.8362,1
-0.1088,52.5186,1
-0.1088,52.5186,1
-4.6339,55.5979,1
-4.6182,55.5929,1
-4.9897,55.0007,1
-6.4124,55.0101,1
-6.4124,55.0101,1
-4.7543,54.9634,1
-7.0296,54.976,1
-7.0348,54.9705,1
-3.4205,55.5385,1
-2.6361,57.4253,1
-4.7511,57.2791,1
-3.3203,56.0864,1
-0.8893,53.6659,1
-0.8868,53.6768,1
-4.9606,50.3497,1
-5.2002,50.0504,1
-3.9591,58.0595,1
-2.4828,57.4619,1
-7.0197,54.544,1
0.1662,52.7506,1
-0.7001,53.6379,1
-1.4272,54.8273,1
-1.4272,54.8273,1
-3.072,54.8706,1
-3.0767,54.8715,1
1.9284,51.9176,1
-3.6663,56.2492,1
-2.127,55.1323,1
-0.9855,51.419,1
-1.7487,54.8497,1
-3.9032,55.912,1
-2.2011,57.5946,1
-0.0046,52.5207,1
-1.1671,60.1924,1
-3.7338,56.5812,1
-6.2857,55.0188,1
1.218,51.7308,1
1.2459,51.7272,1
1.1919,51.703,1
-3.6266,53.454,1
-2.3076,57.4287,1
-4.7319,55.2568,1
-3.5883,52.9962,1
-3.9203,55.5554,1
-3.9201,55.5553,1
-3.9203,55.5666,1
-1.3252,52.6398,1
-0.3609,53.8737,1
-2.9153,55.0096,1
-3.4444,58.4309,1
-2.3062,53.771,1
-3.0727,59.0957,1
-1.255,53.5766,1
-3.5322,55.8087,1
-4.1263,55.3628,1
-1.4151,54.7616,1
-4.1263,55.3628,1
-1.4151,54.7616,1
-3.5742,55.239,1
-3.1467,54.2049,1
-3.3245,54.204,1
-3.3245,54.204,1
-0.8142,53.0482,1
-1.7312,53.5316,1
-3.3475,54.8533,1
-2.865,54.0342,1
-1.4312,54.7875,1
-1.7575,54.7637,1
-1.7575,54.7637,1
-3.1912,54.7895,1
-1.3375,54.8403,1
-1.3003,54.6936,1
-3.1772,56.9552,1
-2.241,57.4724,1
-2.3933,57.3761,1
-2.3933,57.3761,1
-2.1096,57.3109,1
-3.6156,57.5105,1
-3.6881,58.6024,1
-3.6881,58.6024,1
-2.1647,57.4535,1
-3.1324,58.5793,1
-2.6104,57.3441,1
-3.341,57.6228,1
0.2411,53.143,1
-1.6776,54.8471,1
-1.3355,53.8119,1
-2.3915,55.9207,1
1.4207,53.6815,1
-2.0425,57.6219,1
0.5006,53.3875,1
1.1266,52.3367,1
-7.3415,54.439,1
-4.888,55.736,1
-2.389,53.7143,1
-1.4426,57.5075,1
-7.0096,54.5669,1
0.4465,53.188,1
-4.7289,55.9185,1
0.6874,52.8841,1
-2.3866,56.9399,1
0.3857,52.7712,1
-3.396,57.5677,1
-0.7637,53.6118,1
-2.8255,55.8173,1
-4.8062,55.7563,1
-0.9598,52.4028,1
1.0938,51.4606,1
1.08,51.45,1
-3.9787,57.9924,1
-4.0588,58.0404,1
-2.7029,57.2253,1
-4.8017,54.9885,1
-1.9144,54.886,1
-2.3637,55.9348,1
-4.1231,56.089,1
-3.2008,53.2897,1
-3.1357,54.2575,1
-1.989,55.0865,1
-1.6496,53.999,1
-4.0361,55.6327,1
-3.9221,55.6495,1
-4.3487,58.0027,1
-2.6351,54.3363,1
-1.3263,54.5462,1
-2.7795,54.0072,1
-7.0886,54.6863,1
-1.8993,57.5822,1
-5.0556,50.3208,1
-0.2453,52.059,1
-2.9399,55.4707,1
-1.6758,54.8237,1
-5.0008,51.7745,1
-7.1834,54.3927,1
-7.1489,54.3938,1
-2.958,56.1607,1
-1.1669,52.3942,1
0.4981,53.1842,1
-1.1516,53.1175,1
-0.2885,54.0071,1
0.2776,51.5225,1
-2.2901,57.607,1
0.8227,50.9638,1
-3.2522,56.1194,1
-4.4656,53.3544,1
-3.4308,52.4421,1
-4.0292,52.3069,1
-4.4379,53.3534,1
-3.6147,51.6427,1
-3.6211,51.6449,1
-6.493,58.3836,1
-7.3479,57.2337,1
-3.4329,56.3054,1
-3.2629,58.5951,1
-3.9823,55.6959,1
-4.8167,57.6546,1
-4.8414,57.6801,1
-5.0609,51.7263,1
-0.9377,53.7568,1
1.4958,51.6217,1
0.0893,52.5731,1
-6.442,54.9841,1
-3.7479,51.5633,1
-2.8275,55.6692,1
-1.236,53.3145,1
-7.6052,54.6343,1
-1.1792,52.5024,1
-3.571,54.5974,1
-1.5396,55.2016,1
0.4515,53.1356,1
-1.1577,52.3495,1
-0.8617,52.1617,1
-1.6222,55.1035,1
-3.5179,51.6978,1
-3.6596,51.7365,1
-3.6442,51.7406,1
-6.6477,54.769,1
-2.0667,57.6153,1
0.1215,52.5713,1
-4.7463,55.1284,1
-1.2397,53.533,1
-3.9334,55.6871,1
-0.5354,52.0647,1
-2.7803,53.6335,1
-4.427,57.71,1
-2.2783,57.0188,1
-0.5336,53.7172,1
-2.2431,57.4276,1
-2.4862,56.9688,1
-2.4862,56.9688,1
-3.1645,56.1537,1
-3.804,55.5129,1
-1.7678,55.4986,1
-4.3426,55.7751,1
0.8925,51.6631,1
-4.8836,57.1552,1
-4.8912,57.1502,1
-4.8836,57.1552,1
-4.7809,55.7358,1
-4.775,55.7307,1
-0.6865,52.1328,1
-2.4191,57.6204,1
-3.5148,55.2488,1
-3.3529,55.1221,1
-3.725,53.1363,1
-3.725,53.1363,1
-7.6365,54.1979,1
-6.8318,57.9417,1
-7.1341,54.9791,1
-1.4972,54.5746,1
-2.2508,55.9039,1
-2.6462,57.6599,1
-3.3177,56.0905,1
-4.0488,57.3888,1
-2.7244,57.6114,1
-3.5858,55.7669,1
-3.6055,55.7584,1
-3.6055,55.7584,1
-3.7457,51.583,1
-3.5098,51.7147,1
-3.4285,52.5784,1
-3.971,52.4663,1
-3.4597,51.5564,1
-3.4496,51.5604,1
-3.9381,51.7492,1
-3.8472,51.7784,1
-3.929,51.7728,1
-4.279,55.6919,1
-2.8425,57.599,1
-4.4667,55.7541,1
-2.9591,51.5511,1
-4.2844,55.6907,1
1.761,52.4804,1
-4.3354,50.7443,1
-2.8559,57.6027,1
-0.7554,52.4502,1
-2.3034,53.7732,1
-2.8689,58.9133,1
-1.2178,53.0753,1
-1.2979,52.9988,1
-3.669,51.5022,1
0.009,53.5093,1
-1.4808,54.9139,1
-1.4808,54.9139,1
-3.1593,56.1641,1
-3.4486,53.4172,1
0.7321,52.6292,1
0.7335,52.6256,1
-2.0091,57.5876,1
-5.0881,54.8771,1
-1.6248,55.265,1
-1.0052,60.6661,1
-2.1427,52.1643,1
-4.427,57.71,1
-3.9216,55.5995,1
-3.1714,51.6869,1
-3.5564,54.6596,1
-7.8959,54.3385,1
-2.8657,53.9001,1
-3.4386,54.0889,1
-3.0067,54.869,1
-4.6103,50.6849,1
0.0994,53.6689,1
-1.9408,53.7708,1
-7.3341,54.8066,1
-7.339,54.8097,1
-2.7378,53.5113,1
-3.505,51.6129,1
-3.522,51.5872,1
-4.5297,51.7569,1
-4.5337,51.7592,1
-1.4021,53.574,1
-3.6113,55.8164,1
-3.4762,57.4462,1
-3.5624,55.8205,1
-3.2759,51.7749,1
-3.6957,51.6555,1
-2.3213,55.8969,1
-1.2975,53.3834,1
-3.4512,51.6511,1
-6.5108,58.2572,1
-3.7602,54.9563,1
-2.833,55.8218,1
-2.8421,55.8395,1
-6.4807,58.2079,1
-7.441,54.5683,1
-3.005,53.4496,1
0.7479,51.443,1
0.3368,51.4573,1
-3.5031,54.6027,1
-4.6844,51.772,1
-0.836,51.8424,1
-2.3527,55.8674,1
0.5892,53.136,1
-0.18,50.64,1
-0.1063,52.4469,1
-0.1224,52.4681,1
0.0314,52.5127,1
0.0373,52.5106,1
-6.1757,54.9515,1
-2.0714,55.1822,1
-2.1671,53.7002,1
-1.3206,54.6468,1
-0.0292,52.4305,1
-3.7824,56.2042,1
-3.6402,53.3776,1
-6.8198,55.0219,1
-3.6955,54.7642,1
-3.7293,54.7473,1
-2.1172,52.7024,1
-0.0697,53.7518,1
-4.547,57.9956,1
-3.8281,56.055,1
-5.1316,50.1773,1
-3.363,57.5373,1
-3.363,57.5373,1
-2.6601,59.0973,1
-3.0677,55.7046,1
-1.6696,53.5322,1
-0.948,53.7303,1
-1.6214,53.0916,1
-0.2365,53.7444,1
-0.6099,53.8451,1
-4.0466,55.3442,1
-2.2679,53.669,1
-7.3329,54.4624,1
1.7889,52.6439,1
-3.0393,53.4652,1
-1.2624,54.4959,1
-1.2585,54.4942,1
-6.3,54.6333,1
-1.1179,52.698,1
-1.044,52.9758,1
-7.09,54.4766,1
-2.4829,51.7237,1
0.2709,50.8295,1
1.1479,53.1353,1
-2.542,57.4998,1
-2.5834,51.2544,1
-1.6284,53.0909,1
-3.543,54.6741,1
-1.6182,55.2499,1
-0.8114,53.738,1
